facility_id,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
50426,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
50438,0015C37LQ6AGJ22,Y,1/1/2023,12/31/2023
50441,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
50444,0015C2FVF76YBY1,Y,1/1/2023,12/31/2023
50454,0015CWV39V23WRL,Y,1/1/2023,12/31/2023
50455,0015C157LEG45RH,Y,1/1/2023,12/31/2023
50457,0015C2FVF76YBY1,Y,1/1/2023,12/31/2023
50464,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50468,0015CQZ3GL3N8TR,Y,1/1/2023,12/31/2023
50471,0015CF2C9MW8EHH,Y,1/1/2023,12/31/2023
50481,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
50485,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
50488,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
50492,0015CYT94LS81XV,Y,1/1/2023,12/31/2023
50496,0015CYR9MTS49QR,Y,1/1/2023,12/31/2023
50498,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
50503,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
50506,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50510,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50512,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50515,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50516,0015C2FVF76YBY1,Y,1/1/2023,12/31/2023
50517,,,1/1/2023,12/31/2023
50523,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
50526,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
50528,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
50534,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50537,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
50541,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50543,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50546,,,1/1/2023,12/31/2023
50549,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
50551,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50557,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
50561,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50567,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
50570,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50573,0015CYT94LS81XV,Y,1/1/2023,12/31/2023
50580,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
50581,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50586,0015C9U6ZQZ37W5,Y,1/1/2023,12/31/2023
50588,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
50589,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50590,0015C2FVF76YBY1,Y,1/1/2023,12/31/2023
50597,0015C9C2SQ9587T,Y,1/1/2023,12/31/2023
50599,0015CU7QLU3GWP1,Y,1/1/2023,12/31/2023
50603,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
50604,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50608,0015C157LEG45RH,,1/1/2023,12/31/2023
50609,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50624,0015CN0Y6CHX0T1,Y,1/1/2023,12/31/2023
50625,0015CXC0PNC1KKR,Y,1/1/2023,12/31/2023
50633,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50636,0015CYU98BFS719,Y,1/1/2023,12/31/2023
50641,0015CQZ3GL3N8TR,Y,1/1/2023,12/31/2023
50663,,,1/1/2023,12/31/2023
50668,0015C72L3UBY0KL,,1/1/2023,12/31/2023
50674,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50677,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50678,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
50684,,,1/1/2023,12/31/2023
50686,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50689,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
50690,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50696,0015CXJ3MV2DVH6,Y,1/1/2023,12/31/2023
50697,,,1/1/2023,12/31/2023
50701,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
50704,0015CQZ3GL3N8TR,Y,1/1/2023,12/31/2023
50708,0015CKK7MP78XYA,Y,1/1/2023,12/31/2023
50709,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
50710,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50714,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
50717,0015CGA18HTL43R,Y,1/1/2023,12/31/2023
50723,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50726,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50735,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50736,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50737,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50738,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50739,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
50740,0015CG5CLD1GTB9,Y,1/1/2023,12/31/2023
50744,,,1/1/2023,12/31/2023
50745,,,1/1/2023,12/31/2023
50746,,,1/1/2023,12/31/2023
50747,,,1/1/2023,12/31/2023
50748,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50755,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
50758,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
50760,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50761,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
50763,0015CWGOYQG9WFG,Y,1/1/2023,12/31/2023
50764,0015CPN9PSL792F,Y,1/1/2023,12/31/2023
50765,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50766,0015C40C0YCP4T4,Y,1/1/2023,12/31/2023
50767,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50769,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
50770,0015CBN98XPZ9QM,Y,1/1/2023,12/31/2023
50771,0015CQZ3GL3N8TR,Y,1/1/2023,12/31/2023
50772,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50775,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
50776,0015CPN6C6FU7GS,Y,1/1/2023,12/31/2023
50777,0015CBA2R7RYM5R,Y,1/1/2023,12/31/2023
50778,0015CBN98XPZ9QM,Y,1/1/2023,12/31/2023
50779,0015CJT3BNY6PUU,Y,1/1/2023,12/31/2023
50780,,,1/1/2023,12/31/2023
50782,0015C0WLD7QDY9E,Y,1/1/2023,12/31/2023
50783,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50784,0015C157LEG45RH,Y,1/1/2023,12/31/2023
50785,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
50854,,,1/1/2023,12/31/2023
50855,,,1/1/2023,12/31/2023
51300,0015C653E6J0GQN,Y,1/1/2023,12/31/2023
51301,0015C157LEG45RH,Y,1/1/2023,12/31/2023
51302,,,1/1/2023,12/31/2023
51303,0015CND5SVV3P54,Y,1/1/2023,12/31/2023
51304,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
51305,,,1/1/2023,12/31/2023
51306,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
51307,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
51308,,,1/1/2023,12/31/2023
51309,,,1/1/2023,12/31/2023
51310,0015C157LEG45RH,Y,1/1/2023,12/31/2023
51311,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
51312,0015CW40F8CZL04,,1/1/2023,12/31/2023
51314,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
51315,,,1/1/2023,12/31/2023
51316,0015C3SxC0Qr2XM,Y,1/1/2023,12/31/2023
51317,0015C157LEG45RH,Y,1/1/2023,12/31/2023
51318,0015CCE123S5WK4,Y,1/1/2023,12/31/2023
51319,0015C2FVF76YBY1,Y,1/1/2023,12/31/2023
51320,0015CWG9E12DJH8,Y,1/1/2023,12/31/2023
51321,0015C1NLV7PQ39U,,1/1/2023,12/31/2023
51323,0015CFG3Q10HY2V,,1/1/2023,12/31/2023
51324,0015CZA17190012,Y,1/1/2023,12/31/2023
51325,0015C157LEG45RH,Y,1/1/2023,12/31/2023
51326,0015C4DPR23A8VK,Y,1/1/2023,12/31/2023
51327,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
51328,0015C4813GJT60L,Y,1/1/2023,12/31/2023
51329,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
51330,,,1/1/2023,12/31/2023
51331,0015CUE5T17SNJ9,Y,1/1/2023,12/31/2023
51332,0015CQH4Y0JEX4M,Y,1/1/2023,12/31/2023
51333,0015CMM9HZK85QN,Y,1/1/2023,12/31/2023
51334,0015CNQ4F0XGC7H,Y,1/1/2023,12/31/2023
51335,,,1/1/2023,12/31/2023
51336,,,1/1/2023,12/31/2023
51337,,,1/1/2023,12/31/2023
51338,,,1/1/2023,12/31/2023
51339,,,1/1/2023,12/31/2023
53300,,,1/1/2023,12/31/2023
53301,,,1/1/2023,12/31/2023
53302,,,1/1/2023,12/31/2023
53303,,,1/1/2023,12/31/2023
53304,,,1/1/2023,12/31/2023
53305,,,1/1/2023,12/31/2023
53306,,,1/1/2023,12/31/2023
53308,,,1/1/2023,12/31/2023
53309,,,1/1/2023,12/31/2023
53311,,,1/1/2023,12/31/2023
60001,0015CWG9E12DJH8,Y,1/1/2023,12/31/2023
60003,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60004,0015C0DCY0BK7AU,Y,1/1/2023,12/31/2023
60006,0015CAE6GWX8C4P,Y,1/1/2023,12/31/2023
60008,0015C0MQ3R4XUU1,Y,1/1/2023,12/31/2023
60009,0015C0DCY0BK7AU,Y,1/1/2023,12/31/2023
60010,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60011,0015CJZ7U2P5UY2,Y,1/1/2023,12/31/2023
60012,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60013,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60014,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
60015,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60020,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60022,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60023,0015C0DCY0BK7AU,Y,1/1/2023,12/31/2023
60024,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60027,0015CW3NXQ9AG42,Y,1/1/2023,12/31/2023
60028,0015C0DCY0BK7AU,Y,1/1/2023,12/31/2023
60030,0015CWG9E12DJH8,Y,1/1/2023,12/31/2023
60031,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60032,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
60034,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
60044,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60049,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60054,0015C3FZS7VC6A2,Y,1/1/2023,12/31/2023
60064,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60065,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
60071,0015CHN9LPY9SJM,Y,1/1/2023,12/31/2023
60075,0015CQH8MT2B8LA,Y,1/1/2023,12/31/2023
60076,0015CWG9E12DJH8,Y,1/1/2023,12/31/2023
60096,0015C61U4KCN7UM,Y,1/1/2023,12/31/2023
60100,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
60103,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60104,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60107,0015C0DCY0BK7AU,Y,1/1/2023,12/31/2023
60112,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
60113,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60114,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60116,0015C0DCY0BK7AU,Y,1/1/2023,12/31/2023
60117,0015CTG6K0EW7TC,Y,1/1/2023,12/31/2023
60118,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60119,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60124,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60125,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
60126,0015CWG9E12DJH8,Y,1/1/2023,12/31/2023
60128,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60129,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60130,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60131,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60132,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
60133,,,1/1/2023,12/31/2023
61300,0015CT0PPT32RH0,,1/1/2023,12/31/2023
61301,0015CYW2BQU9ZLP,Y,1/1/2023,12/31/2023
61302,0015C9RZT2RPA5Z,Y,1/1/2023,12/31/2023
61303,0015CWG9E12DJH8,Y,1/1/2023,12/31/2023
61304,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
61305,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
61306,0015CND5SVV3P54,Y,1/1/2023,12/31/2023
61307,0015CT0PPT32RH0,,1/1/2023,12/31/2023
61308,0015C0MQ3R4XUU1,Y,1/1/2023,12/31/2023
61309,0015C1MWQ0ZHE9S,Y,1/1/2023,12/31/2023
61310,,,1/1/2023,12/31/2023
61311,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
61312,,,1/1/2023,12/31/2023
61313,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
61314,0015C0DCY0BK7AU,Y,1/1/2023,12/31/2023
61315,0015CND5SVV3P54,Y,1/1/2023,12/31/2023
61316,0015CCA7GFU9FPQ,Y,1/1/2023,12/31/2023
61317,0015C12MXW64U74,Y,1/1/2023,12/31/2023
61318,0015CKZ8AKC9WYJ,Y,1/1/2023,12/31/2023
61319,0015CT0PPT32RH0,Y,1/1/2023,12/31/2023
61320,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
61321,0015C3F20PYT21K,Y,1/1/2023,12/31/2023
61322,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
61323,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
61324,0015CFQ38VFC9FT,Y,1/1/2023,12/31/2023
61325,0015CRQ17LDK72U,,1/1/2023,12/31/2023
61326,0015CAK9A8GS8FC,Y,1/1/2023,12/31/2023
61327,0015CNP3UDD35XH,Y,1/1/2023,12/31/2023
61328,0015CZR2ZEC294M,Y,1/1/2023,12/31/2023
61336,,,1/1/2023,12/31/2023
61343,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
61344,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
63301,,,1/1/2023,12/31/2023
63303,,,1/1/2023,12/31/2023
70002,0015CWX4T2IMQW2,Y,1/1/2023,12/31/2023
70003,,,1/1/2023,12/31/2023
70004,0015CF6CR28MVL0,Y,1/1/2023,12/31/2023
70005,0015CJH1TBF4SRU,Y,1/1/2023,12/31/2023
70006,0015C994D7YVM3U,Y,1/1/2023,12/31/2023
70007,0015C257B7545Y1,Y,1/1/2023,12/31/2023
70008,0015CWX4T2IMQW2,Y,1/1/2023,12/31/2023
70010,0015C257B7545Y1,Y,1/1/2023,12/31/2023
70011,0015CCP50T3KUV7,Y,1/1/2023,12/31/2023
70012,,,1/1/2023,12/31/2023
70016,0015CX9ZDZ5GG33,Y,1/1/2023,12/31/2023
70017,0015CCP50T3KUV7,Y,1/1/2023,12/31/2023
70018,0015C257B7545Y1,Y,1/1/2023,12/31/2023
70020,0015CHF5FJ025NF,Y,1/1/2023,12/31/2023
70021,0015CCP50T3KUV7,Y,1/1/2023,12/31/2023
70022,0015C257B7545Y1,Y,1/1/2023,12/31/2023
70024,0015CCP50T3KUV7,Y,1/1/2023,12/31/2023
70025,0015CCP50T3KUV7,Y,1/1/2023,12/31/2023
70027,,,1/1/2023,12/31/2023
70028,0015CCP50T3KUV7,Y,1/1/2023,12/31/2023
70029,0015C2XBM59VCV5,Y,1/1/2023,12/31/2023
70031,0015CE4ZXJ0FKT5,Y,1/1/2023,12/31/2023
70033,0015CX8K9UM3M52,Y,1/1/2023,12/31/2023
70034,0015CX8K9UM3M52,Y,1/1/2023,12/31/2023
70035,0015CCP50T3KUV7,Y,1/1/2023,12/31/2023
70036,0015CUV4GH9SX3G,Y,1/1/2023,12/31/2023
70038,,,1/1/2023,12/31/2023
73300,,,1/1/2023,12/31/2023
80001,0015CTB8NHS6NGG,Y,1/1/2023,12/31/2023
80003,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
80004,0015CJY92H4P8VW,Y,1/1/2023,12/31/2023
80006,0015CYK074QMH4Z,Y,1/1/2023,12/31/2023
80007,0015CHW46RX9BFS,Y,1/1/2023,12/31/2023
80009,0015CJY92H4P8VW,Y,1/1/2023,12/31/2023
83300,,,1/1/2023,12/31/2023
90001,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
90003,0015CJF28L5T268,Y,1/1/2023,12/31/2023
90004,0015C6NE153843T,Y,1/1/2023,12/31/2023
90005,0015C6D7SZ9A442,Y,1/1/2023,12/31/2023
90008,0015C6J0C3TYG66,Y,1/1/2023,12/31/2023
90011,0015C6NE153843T,Y,1/1/2023,12/31/2023
93300,,,1/1/2023,12/31/2023
100001,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100002,0015C5KQA8EDE40,Y,1/1/2023,12/31/2023
100006,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100007,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100008,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
100012,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
100014,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100017,0015C1VJL5ZWR8P,Y,1/1/2023,12/31/2023
100018,0015CU69K04CJ9V,Y,1/1/2023,12/31/2023
100019,0015CU3CJQ8NPW3,Y,1/1/2023,12/31/2023
100022,0015CTV4313HQ0J,Y,1/1/2023,12/31/2023
100023,0015C9JE1VGT1E2,Y,1/1/2023,12/31/2023
100025,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
100026,0015C5LFV335WOK,Y,1/1/2023,12/31/2023
100028,0015CZR0DT3XAB0,Y,1/1/2023,12/31/2023
100029,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
100030,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100032,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100034,0015C4J0ZKW5KKJ,Y,1/1/2023,12/31/2023
100035,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
100038,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
100039,0015C0BVT3QUF72,Y,1/1/2023,12/31/2023
100040,0015C5LFV335WOK,Y,1/1/2023,12/31/2023
100043,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100044,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
100045,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100046,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100047,0015CPE9ARQ008M,Y,1/1/2023,12/31/2023
100049,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100050,0015C4VN7FB1UX7,Y,1/1/2023,12/31/2023
100051,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100052,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100053,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
100054,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100055,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100057,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100062,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100063,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100067,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100068,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100069,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100071,0015C31Q2L7M8G1,Y,1/1/2023,12/31/2023
100072,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100073,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100075,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100077,0015CPE9ARQ008M,Y,1/1/2023,12/31/2023
100080,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100084,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100086,0015C0BVT3QUF72,Y,1/1/2023,12/31/2023
100087,0015C8M3JPT6GE9,Y,1/1/2023,12/31/2023
100088,0015CVE086KZX4L,Y,1/1/2023,12/31/2023
100090,0015CW4VMW3NMY3,Y,1/1/2023,12/31/2023
100092,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
100093,,,1/1/2023,12/31/2023
100099,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100105,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
100107,0015C4H2WUK0S3A,Y,1/1/2023,12/31/2023
100109,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100110,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100113,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100117,0015CVE086KZX4L,Y,1/1/2023,12/31/2023
100118,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100121,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100122,0015CR8535UDY24,Y,1/1/2023,12/31/2023
100124,0015CSU4PE5PV37,Y,1/1/2023,12/31/2023
100125,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
100126,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100127,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100128,0015CHK826ALB2Y,Y,1/1/2023,12/31/2023
100130,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
100131,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100132,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100134,0015C04SH6LV6D1,Y,1/1/2023,12/31/2023
100135,0015CUW9JS131YW,Y,1/1/2023,12/31/2023
100137,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100140,0015CVE086KZX4L,Y,1/1/2023,12/31/2023
100142,0015CFG3Q10HY2V,Y,1/1/2023,12/31/2023
100150,0015CR8535UDY24,Y,1/1/2023,12/31/2023
100151,0015CVV17E9ZY7H,Y,1/1/2023,12/31/2023
100154,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
100156,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100157,0015CFF79Y8R0T3,Y,1/1/2023,12/31/2023
100161,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100166,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100167,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100168,0015C37W3D9FPX0,Y,1/1/2023,12/31/2023
100173,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100175,0015CH4W5SEB65X,Y,1/1/2023,12/31/2023
100176,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
100177,0015CU3CJQ8NPW3,Y,1/1/2023,12/31/2023
100179,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100180,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100181,0015C4VN7FB1UX7,Y,1/1/2023,12/31/2023
100183,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
100187,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
100189,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100191,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100200,0015C0BVT3QUF72,Y,1/1/2023,12/31/2023
100204,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100206,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100209,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100211,0015C8XCN16R6V5,Y,1/1/2023,12/31/2023
100212,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100213,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100217,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
100220,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
100223,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100224,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100226,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100228,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100230,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
100231,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100232,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100236,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100238,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100242,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100243,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100244,0015CWW3R9FPD02,Y,1/1/2023,12/31/2023
100246,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100248,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100249,0015CPE9ARQ008M,Y,1/1/2023,12/31/2023
100252,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100253,0015C80E18RAW4X,Y,1/1/2023,12/31/2023
100254,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100256,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100258,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
100259,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100260,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100264,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100265,0015C2TA6C2GSH7,Y,1/1/2023,12/31/2023
100266,,,1/1/2023,12/31/2023
100267,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100268,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
100269,0015C622YQ4JDC3,Y,1/1/2023,12/31/2023
100275,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
100276,0015C0BVT3QUF72,Y,1/1/2023,12/31/2023
100277,,,1/1/2023,12/31/2023
100281,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
100284,0015C8CHE73ABS5,Y,1/1/2023,12/31/2023
100285,0015CD44ZFB3ZJS,Y,1/1/2023,12/31/2023
100286,0015CPE9ARQ008M,Y,1/1/2023,12/31/2023
100287,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
100288,0015CLT8S0A3MT6,Y,1/1/2023,12/31/2023
100289,0015C6CMZ6GZP4N,Y,1/1/2023,12/31/2023
100290,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100291,0015C28CYJ5LLF4,Y,1/1/2023,12/31/2023
100292,0015C5LFV335WOK,Y,1/1/2023,12/31/2023
100296,0015C5LFV335W0K,Y,1/1/2023,12/31/2023
100298,,,1/1/2023,12/31/2023
100299,0015CQC4AND9RQT,Y,1/1/2023,12/31/2023
100302,0015CHL24QZ8GAF,Y,1/1/2023,12/31/2023
100307,0015C5LFV335WOK,Y,1/1/2023,12/31/2023
100313,0015C5LFV335WOK,Y,1/1/2023,12/31/2023
